Country,Score,Rank,Year,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Internet Use
Bangladesh,4.607999801635742,110,2017,0.5866829752922058,0.7351317405700684,0.5332410335540771,0.47835665941238403,0.17225535213947296,0.12371785938739777,10.3
Namibia,4.573999881744385,111,2017,0.9644343256950378,1.0984708070755005,0.33861181139945984,0.5203035473823547,0.07713374495506287,0.09314697235822678,36.83740647
Kenya,4.552999973297119,112,2017,0.560479462146759,1.06795072555542,0.3099883496761322,0.45276376605033875,0.4448603093624115,0.0646413192152977,17.82710021
Mozambique,4.550000190734863,113,2017,0.23430564999580383,0.870701014995575,0.10665443539619446,0.4807910919189453,0.3222281038761139,0.17943638563156128,7.8
Myanmar,4.545000076293945,114,2017,0.36711055040359497,1.1232359409332275,0.39752256870269775,0.5144920349121094,0.8380751609802246,0.18881620466709137,23.62108195
Senegal,4.534999847412109,115,2017,0.4793090224266052,1.1796919107437134,0.4093628525733948,0.37792226672172546,0.18346889317035675,0.11546044796705246,29.64312367
Iraq,4.497000217437744,117,2017,1.102710485458374,0.9786131978034973,0.5011804699897766,0.2885555326938629,0.1996372640132904,0.1072157546877861,49.35999889
Gabon,4.465000152587891,118,2017,1.1982102394104004,1.1556202173233032,0.3565785884857178,0.312328577041626,0.04378537833690643,0.07604678720235825,50.32012015
Ethiopia,4.460000038146973,119,2017,0.3392338454723358,0.8646692037582397,0.35340970754623413,0.4088427424430847,0.31265074014663696,0.16545571386814117,18.61805145
Sri Lanka,4.440000057220459,120,2017,1.0098501443862915,1.2599763870239258,0.625130832195282,0.5612132549285889,0.490863561630249,0.07365396618843079,21.3
Armenia,4.375999927520752,121,2017,0.9005967378616333,1.007483720779419,0.637524425983429,0.19830326735973358,0.0834880918264389,0.0266744215041399,64.74488433
India,4.315000057220459,122,2017,0.7922212481498718,0.7543725967407227,0.4554276168346405,0.46998700499534607,0.23153848946094513,0.09222688525915146,18.2
Mauritania,4.291999816894531,123,2017,0.6484572887420654,1.2720308303833008,0.2853492796421051,0.09609804302453995,0.20187002420425415,0.13695700466632843,20.80096366
Georgia,4.285999774932861,125,2017,0.9506126642227173,0.5706149339675903,0.6495469808578491,0.309410035610199,0.05400881543755531,0.2516666352748871,59.7055046
Mali,4.190000057220459,127,2017,0.4761804938316345,1.2814733982086182,0.16936567425727844,0.3066137433052063,0.1833541989326477,0.10497024655342102,15.6
Cambodia,4.168000221252441,129,2017,0.6017650961875916,1.006238341331482,0.4297834038734436,0.6333758234977722,0.38592296838760376,0.06810595095157623,32.90027854
Ghana,4.119999885559082,131,2017,0.6672248244285583,0.8736647367477417,0.29563772678375244,0.42302629351615906,0.25692394375801086,0.0253363698720932,37.88415262
Ukraine,4.0960001945495605,132,2017,0.8946519494056702,1.3945375680923462,0.5759039521217346,0.12297477573156357,0.2700614631175995,0.023029470816254616,58.88947945
Burkina Faso,4.0320000648498535,134,2017,0.3502277135848999,1.043280005455017,0.2158442586660385,0.32436785101890564,0.2508646845817566,0.12032810598611832,12.0
Niger,4.0279998779296875,135,2017,0.1619253307580948,0.993025004863739,0.2685050070285797,0.36365869641304016,0.22867384552955627,0.13857294619083405,10.22431156
Malawi,3.9700000286102295,136,2017,0.2334420382976532,0.5125688314437866,0.3150895833969116,0.46691465377807617,0.2871704697608948,0.07271165400743484,13.78216439
Chad,3.936000108718872,137,2017,0.4380129873752594,0.9538558721542358,0.04113471508026123,0.16234202682971954,0.2161138504743576,0.053581882268190384,6.49999812
Zimbabwe,3.875,138,2017,0.3758465349674225,1.083095908164978,0.1967637538909912,0.33638420701026917,0.18914349377155304,0.09537538141012192,24.4
Lesotho,3.808000087738037,139,2017,0.5210212469100952,1.1900951862335205,0.0,0.3906612992286682,0.15749727189540863,0.11909464001655579,39.0
Angola,3.7950000762939453,140,2017,0.8584281802177429,1.1044119596481323,0.049868665635585785,0.0,0.09792649000883102,0.06972033530473709,32.0
Botswana,3.7660000324249268,142,2017,1.1220941543579102,1.2215549945831299,0.3417555093765259,0.5051963329315186,0.09934844821691513,0.09858319908380508,41.41379464
Benin,3.6570000648498535,143,2017,0.43108540773391724,0.4352998435497284,0.2099302113056183,0.42596277594566345,0.2079484611749649,0.06092901527881622,13.3
Haiti,3.6029999256134033,145,2017,0.3686102628707886,0.6404498219490051,0.27732113003730774,0.03036985732614994,0.4892037808895111,0.0998721495270729,31.0
South Sudan,3.5910000801086426,147,2017,0.39724862575531006,0.601323127746582,0.16348600387573242,0.14706243574619293,0.28567081689834595,0.11679351329803467,7.977428907
Liberia,3.5329999923706055,148,2017,0.1190417930483818,0.8721179366111755,0.2299181967973709,0.3328811824321747,0.26654988527297974,0.03894824907183647,16.3
Guinea,3.506999969482422,149,2017,0.2445499300956726,0.7912446856498718,0.19412913918495178,0.3485875129699707,0.264815092086792,0.11093761771917343,11.40002077
Togo,3.494999885559082,150,2017,0.30544471740722656,0.4318825304508209,0.24710556864738464,0.3804261386394501,0.19689615070819855,0.09566501528024673,12.36022497
Rwanda,3.4709999561309814,151,2017,0.368745893239975,0.9457070231437683,0.32642480731010437,0.5818438529968262,0.2527560293674469,0.4552200138568878,21.76763262
Tanzania,3.3489999771118164,153,2017,0.5111358761787415,1.041989803314209,0.3645092844963074,0.3900177776813507,0.35425636172294617,0.06603510677814484,15.99999943
Burundi,2.9049999713897705,154,2017,0.09162256866693497,0.6297935843467712,0.15161079168319702,0.05990075320005417,0.20443518459796906,0.08414794504642487,2.660748535
Finland,7.6321001052856445,1,2018,1.3050953149795532,1.5921342372894287,0.8744536638259888,0.6806334853172302,0.1916380673646927,0.3929609954357147,88.88996
Norway,7.593699932098389,2,2018,1.4556267261505127,1.5823396444320679,0.8607627153396606,0.6864202618598938,0.285636305809021,0.33968719840049744,96.49165799
Denmark,7.555300235748291,3,2018,1.351153016090393,1.590452790260315,0.8679331541061401,0.6832507848739624,0.2843916714191437,0.40791699290275574,97.31920437
Iceland,7.495200157165527,4,2018,1.3433012962341309,1.6443780660629272,0.9138023853302002,0.6765021681785583,0.3532332181930542,0.13801898062229156,99.01095399
Switzerland,7.487299919128418,5,2018,1.419727087020874,1.548998236656189,0.9270759224891663,0.6597794890403748,0.255525141954422,0.35667726397514343,91.8
Netherlands,7.441299915313721,6,2018,1.3609089851379395,1.4882769584655762,0.8777100443840027,0.6380650401115417,0.333357572555542,0.2945946156978607,91.89189189
Canada,7.328499794006348,7,2018,1.3304117918014526,1.5319098234176636,0.8958456516265869,0.6530670523643494,0.3206372857093811,0.29090696573257446,94.64
Sweden,7.314499855041504,9,2018,1.3554390668869019,1.5014808177947998,0.9134620428085327,0.6594042778015137,0.2846675217151642,0.3832118809223175,89.24696316
Israel,7.190000057220459,11,2018,1.2438241243362427,1.432910442352295,0.8883513808250427,0.46404775977134705,0.26245567202568054,0.08168274909257889,83.73315696
Austria,7.139400005340576,12,2018,1.3413516283035278,1.5041015148162842,0.8913583755493164,0.6172422170639038,0.24201059341430664,0.22382000088691711,87.47913723
Costa Rica,7.071700096130371,13,2018,1.010085940361023,1.4588936567306519,0.8166993856430054,0.6315194368362427,0.14329899847507477,0.10061432421207428,73.47972844
Ireland,6.977099895477295,14,2018,1.4475821256637573,1.5826349258422852,0.8762854933738708,0.6139653921127319,0.30651047825813293,0.3058188855648041,87.00014011
Germany,6.964700222015381,15,2018,1.3396198749542236,1.4743528366088867,0.8605249524116516,0.5861545205116272,0.27349531650543213,0.2798430323600769,87.03711209
Belgium,6.9268999099731445,16,2018,1.3235224485397339,1.4828758239746094,0.8943246006965637,0.5826928019523621,0.18803545832633972,0.2403932511806488,88.647343
Luxembourg,6.909900188446045,17,2018,1.576079249382019,1.5200711488723755,0.8961794376373291,0.6320199966430664,0.19605237245559692,0.32099151611328125,97.06129871
United States,6.886000156402588,18,2018,1.3980430364608765,1.470543384552002,0.8189616799354553,0.5473175644874573,0.2905890941619873,0.1334339827299118,88.49890317
United Kingdom,6.814300060272217,19,2018,1.301310420036316,1.5587326288223267,0.8832120299339294,0.5326727032661438,0.3543255627155304,0.2720714509487152,90.69200899
United Arab Emirates,6.774099826812744,20,2018,1.467124581336975,1.2955563068389893,0.7761461734771729,0.6698377132415771,0.28391775488853455,0.18562638759613037,98.45000178
Czech Republic,6.710899829864502,21,2018,1.2334682941436768,1.4893184900283813,0.8540759086608887,0.54264235496521,0.06396657228469849,0.03363683819770813,80.68816754
Malta,6.6265997886657715,22,2018,1.2702007293701172,1.5248963832855225,0.8843668699264526,0.6453388333320618,0.375807523727417,0.14224694669246674,81.65804429
France,6.489299774169922,23,2018,1.2927850484848022,1.4664455652236938,0.9084950089454651,0.5203059315681458,0.0978379175066948,0.17569075524806976,82.04318678
Mexico,6.4882001876831055,24,2018,1.0382345914840698,1.2522331476211548,0.7606626749038696,0.47918078303337097,0.06868445128202438,0.09470430016517639,65.77263448
Panama,6.429999828338623,27,2018,1.1122004985809326,1.4383903741836548,0.7587998509407043,0.5968670845031738,0.12450971454381943,0.06309143453836441,61.80553132
Brazil,6.418900012969971,28,2018,0.9858960509300232,1.4743058681488037,0.6751376390457153,0.4934636950492859,0.11025834828615189,0.08780327439308167,70.43428254
Uruguay,6.378799915313721,31,2018,1.0926628112792969,1.4587924480438232,0.770585298538208,0.624857485294342,0.12961643934249878,0.1553344577550888,80.72684288
Qatar,6.374499797821045,32,2018,1.649053931236267,1.3033168315887451,0.7480026483535767,0.6540510058403015,0.2564966380596161,0.17054492235183716,99.65284913
Saudi Arabia,6.3709001541137695,33,2018,1.3787645101547241,1.3312712907791138,0.633422315120697,0.5089555978775024,0.09834412485361099,0.12683570384979248,93.31000185
Singapore,6.343200206756592,34,2018,1.5292936563491821,1.4511654376983643,1.0080009698867798,0.6313455700874329,0.26141005754470825,0.45696985721588135,88.16563603
Malaysia,6.3221001625061035,35,2018,1.1613143682479858,1.2582391500473022,0.6691382527351379,0.3561541736125946,0.31143319606781006,0.05915569141507149,81.20104862
Spain,6.309899806976318,36,2018,1.25081467628479,1.5376429557800293,0.9648756980895996,0.44884124398231506,0.14155583083629608,0.07382475584745407,86.10723553
Colombia,6.2600998878479,37,2018,0.9604275226593018,1.4388209581375122,0.6350556015968323,0.5314263701438904,0.09859105944633484,0.03942778334021568,64.12637682
El Salvador,6.166800022125244,40,2018,0.805826723575592,1.2306830883026123,0.6386412382125854,0.460673451423645,0.06506524235010147,0.08233680576086044,43.8
Poland,6.123000144958496,42,2018,1.1755410432815552,1.4478323459625244,0.7808310389518738,0.5457288026809692,0.10757467895746231,0.06386008858680725,77.54173454
Bahrain,6.105100154876709,43,2018,1.337769627571106,1.3656396865844727,0.6984155178070068,0.5943799614906311,0.2429395169019699,0.12306288629770279,98.64467258
Uzbekistan,6.096099853515625,44,2018,0.7188507318496704,1.5844265222549438,0.604837954044342,0.7244771122932434,0.327792227268219,0.25874704122543335,55.20000067
Kuwait,6.083399772644043,45,2018,1.473714828491211,1.301490068435669,0.6751507520675659,0.5542811155319214,0.16737507283687592,0.10618121176958084,99.59884959
Thailand,6.072299957275391,46,2018,1.0159679651260376,1.4172539710998535,0.7067188620567322,0.6373342871665955,0.36356768012046814,0.029144583269953728,56.81748093
Italy,6.000400066375732,47,2018,1.2641404867172241,1.500649333000183,0.9464305639266968,0.2810191214084625,0.1365453600883484,0.028451034799218178,74.38718292
Lithuania,5.951900005340576,50,2018,1.1968435049057007,1.527135968208313,0.7155284285545349,0.34985634684562683,0.026160452514886856,0.0063554951921105385,79.72258277
Slovenia,5.9475998878479,51,2018,1.2190436124801636,1.5063902139663696,0.8562099933624268,0.6329253315925598,0.15979626774787903,0.050951000303030014,79.7499766
Romania,5.945199966430664,52,2018,1.115623950958252,1.218840479850769,0.7263840436935425,0.5275211334228516,0.08755482733249664,0.0006922887987457216,70.68127793
Latvia,5.93310022354126,53,2018,1.1480040550231934,1.4543122053146362,0.6708524823188782,0.36294493079185486,0.09165194630622864,0.06633470207452774,83.57717486
Japan,5.914999961853027,54,2018,1.2942112684249878,1.4616018533706665,0.9879024028778076,0.5530027151107788,0.0786065086722374,0.14967499673366547,91.28
Mauritius,5.891499996185303,55,2018,1.0901397466659546,1.3874260187149048,0.6838793158531189,0.5839028358459473,0.24502183496952057,0.04988715797662735,58.5961697
Jamaica,5.889800071716309,56,2018,0.8185553550720215,1.4931496381759644,0.6933956742286682,0.5752726793289185,0.09627503156661987,0.031291648745536804,68.21451709
Kazakhstan,5.79010009765625,60,2018,1.1426219940185547,1.5164777040481567,0.6313183903694153,0.45360198616981506,0.1475931704044342,0.12070529907941818,78.90391906
Cyprus,5.762499809265137,61,2018,1.2288159132003784,1.190749168395996,0.9091323018074036,0.4227535128593445,0.2024945765733719,0.034976180642843246,84.43358252
Bolivia,5.7519001960754395,62,2018,0.7511102557182312,1.2230604887008667,0.5083884596824646,0.605736494064331,0.14115330576896667,0.05382319167256355,44.2861422
Estonia,5.739200115203857,63,2018,1.2000222206115723,1.5324110984802246,0.7372651100158691,0.5527929663658142,0.08572869002819061,0.17386746406555176,89.35700777
Paraguay,5.680600166320801,64,2018,0.8345803022384644,1.5220855474472046,0.6150156855583191,0.5405383110046387,0.16201412677764893,0.07404571026563644,64.99354302
Peru,5.6631999015808105,65,2018,0.9335164427757263,1.248977780342102,0.6740342378616333,0.5299767255783081,0.09155446290969849,0.03416664898395538,55.05433424
Kosovo,5.662099838256836,66,2018,0.8548039793968201,1.2297848463058472,0.5776716470718384,0.448167085647583,0.27384674549102783,0.022960901260375977,89.44303197
Hungary,5.619999885559082,69,2018,1.1710361242294312,1.4013171195983887,0.7315454483032227,0.25900799036026,0.06071233004331589,0.022260475903749466,76.07436064
Belarus,5.48330020904541,73,2018,1.038780689239502,1.4977613687515259,0.7001222372055054,0.3072832226753235,0.10097496956586838,0.15436619520187378,79.12988669
Turkey,5.482500076293945,74,2018,1.148337483406067,1.3804458379745483,0.6856197118759155,0.32427555322647095,0.1056017279624939,0.10878204554319382,71.04276084
Pakistan,5.472499847412109,75,2018,0.6524404287338257,0.8095431923866272,0.42374271154403687,0.3343447744846344,0.21607986092567444,0.11329315602779388,15.34
"Hong Kong SAR, China",5.4303998947143555,76,2018,1.4050618410110474,1.2899816036224365,1.029650330543518,0.5242166519165039,0.2464650571346283,0.2914305329322815,90.50739533
Portugal,5.410399913787842,77,2018,1.1875145435333252,1.4294682741165161,0.8835936188697815,0.562037467956543,0.05491117015480995,0.016621582210063934,74.66096815
Serbia,5.398200035095215,78,2018,0.9746984243392944,1.369261622428894,0.6849715709686279,0.2878657877445221,0.13378043472766876,0.04289807379245758,73.36070915
Greece,5.357900142669678,79,2018,1.1538006067276,1.2019144296646118,0.8785916566848755,0.130929097533226,0.0,0.04446505755186081,72.23837339
Montenegro,5.347499847412109,81,2018,1.0172784328460693,1.279393196105957,0.7292125821113586,0.2592701017856598,0.11140763014554977,0.08144690096378326,71.51710049
Croatia,5.321199893951416,82,2018,1.114919662475586,1.1609705686569214,0.7370166182518005,0.3803746700286865,0.12002377212047577,0.03894805908203125,75.29462599
Dominican Republic,5.301799774169922,83,2018,0.9816815853118896,1.4407349824905396,0.6144899129867554,0.5782750844955444,0.11994708329439163,0.10573991388082504,74.82204836
Algeria,5.294600009918213,84,2018,0.9788573980331421,1.153656005859375,0.686598539352417,0.07727978378534317,0.05519464239478111,0.13451658189296722,49.03846808
Morocco,5.253699779510498,85,2018,0.7787924408912659,0.7973423004150391,0.668939471244812,0.46011635661125183,0.02639644965529442,0.07425975799560547,64.80386519
China,5.245800018310547,86,2018,0.9893170595169067,1.1419768333435059,0.7994024753570557,0.5967881083488464,0.02865108661353588,0.10333537310361862,59.2
Azerbaijan,5.2006001472473145,87,2018,1.0240182876586914,1.1608912944793701,0.6028764247894287,0.4298434853553772,0.030907966196537018,0.17649176716804504,79.79999549
Nigeria,5.155399799346924,91,2018,0.6891199350357056,1.1717095375061035,0.04772007465362549,0.46185705065727234,0.20104172825813293,0.031750354915857315,31.9
Bosnia and Herzegovina,5.12939977645874,93,2018,0.9149173498153687,1.0780521631240845,0.7575580477714539,0.280308336019516,0.2159232646226883,0.0,70.12013504
Mongolia,5.124599933624268,94,2018,0.9141743779182434,1.5172455310821533,0.5753622055053711,0.39512839913368225,0.2528414726257324,0.03171302750706673,47.13000188
Vietnam,5.1031999588012695,95,2018,0.7146314978599548,1.3650060892105103,0.7015249729156494,0.6182425022125244,0.17704612016677856,0.07949893921613693,69.84792868
Indonesia,5.092599868774414,96,2018,0.899046778678894,1.2145723104476929,0.5223903059959412,0.538158118724823,0.4840245842933655,0.01763121411204338,39.90463864
Cameroon,4.975299835205078,99,2018,0.5346613526344299,0.8908131718635559,0.1823902577161789,0.45361799001693726,0.18279366195201874,0.04339998587965965,29.7
Bulgaria,4.93310022354126,100,2018,1.0544373989105225,1.5152291059494019,0.7123537063598633,0.3587571680545807,0.06421263515949249,0.009341991506516933,64.78201069
Gabon,4.758299827575684,103,2018,1.036277174949646,1.1635326147079468,0.40405818819999695,0.3562869131565094,0.03203631192445755,0.0515572726726532,59.6
South Africa,4.723999977111816,105,2018,0.9399137496948242,1.410448431968689,0.3299905061721802,0.5164846777915955,0.10336045175790787,0.055745553225278854,62.4
Ghana,4.6570000648498535,108,2018,0.591718316078186,0.8957529067993164,0.33724260330200195,0.49852821230888367,0.21177268028259277,0.028757043182849884,43.0
Senegal,4.631100177764893,109,2018,0.4289061427116394,1.1174556016921997,0.43322330713272095,0.40554824471473694,0.137994185090065,0.08212511241436005,35.3
Tunisia,4.592400074005127,111,2018,0.8997398614883423,0.9064324498176575,0.6903191208839417,0.2705073654651642,0.04020790383219719,0.06274396926164627,64.19081023
Albania,4.585999965667725,112,2018,0.9157823324203491,0.8174046874046326,0.7903871536254883,0.41866934299468994,0.14921273291110992,0.032435569912195206,65.4
Sierra Leone,4.5706000328063965,113,2018,0.25615593791007996,0.8131965398788452,0.0,0.35518157482147217,0.23821769654750824,0.05302267149090767,15.8
Bangladesh,4.500400066375732,115,2018,0.5323375463485718,0.8495650887489319,0.5785332322120667,0.5796324014663696,0.1529800295829773,0.143806591629982,11.5
Sri Lanka,4.470600128173828,116,2018,0.9178501963615417,1.3143577575683594,0.6718994379043579,0.5851258039474487,0.3074157238006592,0.050183672457933426,26.0
Mali,4.447000026702881,118,2018,0.36980339884757996,1.2331777811050415,0.1519869565963745,0.367292195558548,0.13934466242790222,0.05589870363473892,23.0
Namibia,4.441299915313721,119,2018,0.8738217949867249,1.2813522815704346,0.3654039800167084,0.5192915201187134,0.050628431141376495,0.06418224424123764,40.0
Cambodia,4.432600021362305,120,2018,0.548668622970581,1.0882600545883179,0.456770122051239,0.6963827013969421,0.2563265264034271,0.06492577493190765,65.00000218
Burkina Faso,4.4243998527526855,121,2018,0.31366679072380066,1.096742033958435,0.2540653347969055,0.3116353154182434,0.1754550188779831,0.12793080508708954,14.0
Mozambique,4.416600227355957,123,2018,0.1980043202638626,0.9018967151641846,0.17265331745147705,0.5308656692504883,0.20562760531902313,0.1582414209842682,10.4
Kenya,4.4096999168396,124,2018,0.4930550754070282,1.0479494333267212,0.45441216230392456,0.5036996006965637,0.3524692952632904,0.055136509239673615,19.5
Zambia,4.377099990844727,125,2018,0.5623911023139954,1.04740571975708,0.2945159673690796,0.5026000738143921,0.22137217223644257,0.0819481685757637,14.2999971
Ethiopia,4.350200176239014,127,2018,0.3079293370246887,0.9502791166305542,0.39091795682907104,0.45190224051475525,0.21959833800792694,0.1460377722978592,22.0
Georgia,4.3404998779296875,128,2018,0.8532842397689819,0.5919453501701355,0.6425914168357849,0.3754484951496124,0.038494136184453964,0.2147393673658371,62.7179082
Armenia,4.3206000328063965,129,2018,0.816387414932251,0.9902000427246094,0.6661890149116516,0.26009973883628845,0.07705208659172058,0.027643149718642235,68.24505226
Chad,4.300600051879883,131,2018,0.3578294515609741,0.9070131182670593,0.052842456847429276,0.1889054775238037,0.18081633746623993,0.059947721660137177,8.0
India,4.189799785614014,133,2018,0.7212600708007812,0.7471428513526917,0.4849277138710022,0.5393124222755432,0.17218752205371857,0.09318190813064575,20.08130004
Benin,4.14139986038208,136,2018,0.37780383229255676,0.372498482465744,0.24042563140392303,0.4397498071193695,0.1632353663444519,0.06683370471000671,26.0
Ukraine,4.10290002822876,138,2018,0.7929980158805847,1.4127649068832397,0.6092634201049805,0.1625741422176361,0.18695849180221558,0.011440815404057503,62.55315539
Togo,3.998500108718872,139,2018,0.25935932993888855,0.47427070140838623,0.25290340185165405,0.43412429094314575,0.15820494294166565,0.10067674517631531,15.5
Guinea,3.964099884033203,140,2018,0.3437080383300781,0.7924559116363525,0.21147370338439941,0.3943195343017578,0.1854860782623291,0.09382466971874237,21.83002304
Lesotho,3.808199882507324,141,2018,0.47247982025146484,1.2149460315704346,0.07898062467575073,0.42294207215309143,0.11561015248298645,0.11150460690259933,40.8
Angola,3.794800043106079,142,2018,0.730156660079956,1.1250203847885132,0.2689856290817261,0.0,0.07886817306280136,0.0612761490046978,35.0
Madagascar,3.7736001014709473,143,2018,0.26234179735183716,0.9076550602912903,0.4017691910266876,0.22106988728046417,0.15457488596439362,0.04853280261158943,15.0
Zimbabwe,3.6923000812530518,144,2018,0.35728293657302856,1.0943148136138916,0.24789117276668549,0.40598225593566895,0.13196250796318054,0.09893959760665894,25.0
Botswana,3.5897998809814453,146,2018,1.0165746212005615,1.1736152172088623,0.4165653884410858,0.5567956566810608,0.04236867278814316,0.09225855767726898,58.0
Malawi,3.5868000984191895,147,2018,0.18607757985591888,0.5414249897003174,0.3057853579521179,0.5305394530296326,0.21031814813613892,0.08025054633617401,13.9
Haiti,3.5820000171661377,148,2018,0.3147472143173218,0.7136093378067017,0.28920015692710876,0.024843599647283554,0.39234232902526855,0.10356620699167252,32.47362713
Liberia,3.4953999519348145,149,2018,0.07572794705629349,0.8584324717521667,0.26659858226776123,0.41888856887817383,0.2056073099374771,0.030021600425243378,18.9
Rwanda,3.408099889755249,151,2018,0.33232781291007996,0.8956395983695984,0.40005725622177124,0.6359075903892517,0.19970963895320892,0.44449201226234436,25.0
Tanzania,3.303499937057495,153,2018,0.454863578081131,0.9911340475082397,0.3812969923019409,0.4809245765209198,0.27003657817840576,0.09719528257846832,19.0
Burundi,2.9045000076293945,156,2018,0.09080624580383301,0.6269023418426514,0.14532509446144104,0.06485041975975037,0.14890405535697937,0.07595334947109222,5.0
Finland,7.768899917602539,1,2019,1.340242862701416,1.587275743484497,0.9861449599266052,0.5958953499794006,0.15270842611789703,0.39291271567344666,89.60738511
Denmark,7.600100040435791,2,2019,1.3834385871887207,1.5725950002670288,0.9960188865661621,0.5923560857772827,0.25231999158859253,0.41047319769859314,98.04643475
Norway,7.553899765014648,3,2019,1.487766981124878,1.5815483331680298,1.028122901916504,0.6034998297691345,0.271304190158844,0.3408835232257843,98.00000439
Iceland,7.493599891662598,4,2019,1.3801631927490234,1.623651146888733,1.025652527809143,0.5909053683280945,0.35435640811920166,0.11797972768545151,99.0
Netherlands,7.487599849700928,5,2019,1.3960204124450684,1.521903395652771,0.9993137121200562,0.5570752024650574,0.322439581155777,0.29797807335853577,93.2885906
Switzerland,7.480199813842773,6,2019,1.4522446393966675,1.5262786149978638,1.0519890785217285,0.5715141296386719,0.26346397399902344,0.34261566400527954,93.14608695
Sweden,7.343299865722656,7,2019,1.3865772485733032,1.4873067140579224,1.0092029571533203,0.5744203925132751,0.26702430844306946,0.3732021749019623,94.49344341
Canada,7.27810001373291,9,2019,1.3648960590362549,1.5047409534454346,1.0388115644454956,0.5839518904685974,0.2850203514099121,0.3080379068851471,96.5
Austria,7.245999813079834,10,2019,1.3755419254302979,1.4752224683761597,1.0157766342163086,0.5320748090744019,0.24356669187545776,0.22622106969356537,87.75220479
Costa Rica,7.167399883270264,12,2019,1.0342495441436768,1.4411207437515259,0.9631057381629944,0.5580353736877441,0.14439800381660461,0.09347061067819595,81.20259644
Israel,7.138700008392334,13,2019,1.2758396863937378,1.454642415046692,1.0289690494537354,0.37057629227638245,0.26147475838661194,0.08212055265903473,86.78787762
Luxembourg,7.0903000831604,14,2019,1.6087615489959717,1.478806734085083,1.0124820470809937,0.526162326335907,0.19430039823055267,0.3156965672969818,97.12063569
United Kingdom,7.053699970245361,15,2019,1.3329524993896484,1.5375850200653076,0.9960178732872009,0.44952207803726196,0.3482462763786316,0.2775951623916626,92.51662855
Ireland,7.021100044250488,16,2019,1.499218225479126,1.553267240524292,0.9993114471435547,0.5156188011169434,0.29825177788734436,0.31024226546287537,87.00005524
Germany,6.985000133514404,17,2019,1.3725717067718506,1.4539839029312134,0.9869628548622131,0.49527719616889954,0.26147058606147766,0.2649790048599243,88.13451691
Belgium,6.922999858856201,18,2019,1.3556736707687378,1.5043061971664429,0.9861642718315125,0.4725590944290161,0.15979763865470886,0.20966503024101257,90.27542981
United States,6.892300128936768,19,2019,1.4327887296676636,1.45733642578125,0.8742164969444275,0.4541560411453247,0.2799026072025299,0.12773467600345612,89.43028486
Czech Republic,6.852099895477295,20,2019,1.269055962562561,1.4874300956726074,0.9201909899711609,0.4568779468536377,0.046069566160440445,0.03649161010980606,80.86694441
United Arab Emirates,6.82450008392334,21,2019,1.5026297569274902,1.309763789176941,0.8248100280761719,0.5984492301940918,0.26228779554367065,0.1816757768392563,99.14999998
Malta,6.725599765777588,22,2019,1.299941062927246,1.5196890830993652,0.9993114471435547,0.5642937421798706,0.37533625960350037,0.15072160959243774,85.77856081
Mexico,6.5945000648498535,23,2019,1.069790005683899,1.323075771331787,0.8611137866973877,0.4331178069114685,0.07354473322629929,0.07270713150501251,70.06991047
France,6.592100143432617,24,2019,1.323931336402893,1.4720518589019775,1.0454093217849731,0.43554550409317017,0.11109529435634613,0.1831895262002945,83.33974409
Guatemala,6.436200141906738,27,2019,0.8002575039863586,1.2694772481918335,0.7457913160324097,0.5348055958747864,0.17511150240898132,0.07783634960651398,44.40104984
Saudi Arabia,6.37470006942749,28,2019,1.402893304824829,1.3565410375595093,0.7952243685722351,0.4386911988258362,0.08038341253995895,0.13205945491790771,95.7247356
Qatar,6.374499797821045,29,2019,1.6840938329696655,1.3130621910095215,0.8708993196487427,0.5553094148635864,0.21967847645282745,0.16652020812034607,99.65280421
Spain,6.354100227355957,30,2019,1.2857856750488281,1.4844331741333008,1.0618714094161987,0.3620932698249817,0.15289579331874847,0.07856526225805283,90.71866533
Panama,6.321300029754639,31,2019,1.1493990421295166,1.4415618181228638,0.9104026556015015,0.5156651139259338,0.1087908148765564,0.05428514629602432,63.62841477
Brazil,6.299799919128418,32,2019,1.0041381120681763,1.4388982057571411,0.801733672618866,0.3898608386516571,0.09922541677951813,0.0856592208147049,73.91244005
Uruguay,6.293300151824951,33,2019,1.1243681907653809,1.464682936668396,0.8906638026237488,0.5225023031234741,0.12650874257087708,0.15045656263828278,83.35153377
Singapore,6.26200008392334,34,2019,1.571575403213501,1.463217854499817,1.1408991813659668,0.5560605525970459,0.2705881893634796,0.4526868462562561,88.94925269
El Salvador,6.2530999183654785,35,2019,0.7942483425140381,1.2416069507598877,0.7887281179428101,0.4301576018333435,0.0930846557021141,0.07437843084335327,50.49119319
Italy,6.223400115966797,36,2019,1.294424057006836,1.4880201816558838,1.0388253927230835,0.2307824343442917,0.15796099603176117,0.029857875779271126,76.1
Bahrain,6.199399948120117,37,2019,1.361810564994812,1.3675589561462402,0.8710972666740417,0.5356967449188232,0.2549803853034973,0.11014357209205627,99.70149256
Poland,6.181700229644775,40,2019,1.2059355974197388,1.4384797811508179,0.8840746283531189,0.48274946212768555,0.11674395203590393,0.050494518131017685,80.43590724
Uzbekistan,6.174099922180176,41,2019,0.7451186180114746,1.5290998220443726,0.7557034492492676,0.6312456727027893,0.32211077213287354,0.239857479929924,70.4000024
